X,Y,Z,L,a,b,R,G,B,hue_deg,chroma
9.363312208634133604e-01,9.992894197670687539e-01,1.025728795727067100e+00,9.997251772051022556e+01,-2.370743525022311893e+00,3.906967711583653191e+00,9.941503928686484803e-01,1.000000000000000000e+00,9.697218315124432886e-01,1.212493281536482215e+02,4.569991418021747798e+00
9.422718969502477115e-01,9.994662519172943238e-01,1.054269504773504451e+00,9.997935806783576140e+01,-1.350271045070239317e+00,2.117059182887626179e+00,9.962514113841235419e-01,1.000000000000000000e+00,9.835391850183093920e-01,1.225299365071222297e+02,2.511010051553736577e+00
9.425519719424487741e-01,9.995673921155354691e-01,1.054269504773504451e+00,9.998327008240397618e+01,-1.317741712203890359e+00,2.123804035591447814e+00,9.965836189568636483e-01,1.000000000000000000e+00,9.835369235895975448e-01,1.218180687391757715e+02,2.499397287682884272e+00
9.459481060320108492e-01,9.996627621054268165e-01,1.070513026446240357e+00,9.998695866862290416e+01,-7.355067720414276700e-01,1.119235410288843546e+00,9.978013615909887557e-01,1.000000000000000000e+00,9.912881055056138591e-01,1.233109603446626608e+02,1.339275220170685010e+00
9.461518037520154634e-01,9.997363210831682334e-01,1.070513026446240357e+00,9.998980351896429397e+01,-7.119389422447497395e-01,1.124140324670541702e+00,9.980424920131448774e-01,1.000000000000000000e+00,9.912864778032693946e-01,1.223468397530930787e+02,1.330619602679504965e+00
9.480352370472572288e-01,9.997886987960443728e-01,1.079490826157414318e+00,9.999182911124714224e+01,-3.896202668002279879e-01,5.732748043058455423e-01,9.987238203257550184e-01,1.000000000000000000e+00,9.955364710787441007e-01,1.242015801079766675e+02,6.931435302687216637e-01
9.481674121817350587e-01,9.998364296518640337e-01,1.079490826157414318e+00,9.999367493499516968e+01,-3.743605487339651816e-01,5.764572590438277189e-01,9.988801018527088127e-01,1.000000000000000000e+00,9.955354208729844112e-01,1.230003374924647375e+02,6.873491048606364950e-01
9.491233444683003784e-01,9.998628115692165252e-01,1.084033462551527549e+00,9.999469513808041654e+01,-2.109177807656514858e-01,2.988896598954848827e-01,9.992288149741076486e-01,1.000000000000000000e+00,9.976767993814662505e-01,1.252095117468679177e+02,3.658159906777532222e-01
9.492078553500293836e-01,9.998933299940683250e-01,1.084033462551527549e+00,9.999587527977251966e+01,-2.011718124974581912e-01,3.009243869508404501e-01,9.993286758763072486e-01,1.000000000000000000e+00,9.976761298056483485e-01,1.237632354897520628e+02,3.619745637544876105e-01
9.497681801860696771e-01,9.999088358385878061e-01,1.086690209283084130e+00,9.999647487863497020e+01,-1.054340778785523014e-01,1.389563974984797667e-01,9.995342490364375054e-01,1.000000000000000000e+00,9.989257119704050281e-01,1.271896472004457337e+02,1.744282809175626281e-01
9.498319257778392588e-01,9.999318555380345419e-01,1.086690209283084130e+00,9.999736502095001356e+01,-9.808768032487646948e-02,1.404911256278618126e-01,9.996095436603363860e-01,1.000000000000000000e+00,9.989252077547211561e-01,1.249218614485791363e+02,1.713445342335109534e-01
9.500806019508895028e-01,9.999389094896101726e-01,1.087867276502189506e+00,9.999763778549464632e+01,-5.564162883431311712e-02,6.882866405484300287e-02,9.997010769414366171e-01,1.000000000000000000e+00,9.994781648101113136e-01,1.289523445693832855e+02,8.850636053363566957e-02
9.501282174087398724e-01,9.999561043067850541e-01,1.087867276502189506e+00,9.999830267502703407e+01,-5.015589073981141510e-02,6.997502531758126310e-02,9.997573073283695377e-01,1.000000000000000000e+00,9.994777884566387050e-01,1.256317601459688120e+02,8.609365565533873277e-02
9.502379297326349894e-01,9.999592071771284951e-01,1.088385714680653260e+00,9.999842265606733349e+01,-3.143082445017375548e-02,3.842759275669571650e-02,9.997978802145052191e-01,1.000000000000000000e+00,9.997212141245467310e-01,1.292805340711308020e+02,4.964450232092264270e-02
9.502722254928124279e-01,9.999715920040395112e-01,1.088385714680653260e+00,9.999890154708785417e+01,-2.748024868315379621e-02,3.925326692999497880e-02,9.998383762299399846e-01,1.000000000000000000e+00,9.997209431379127098e-01,1.249949215851879387e+02,4.791641714867059254e-02
9.503275704408342683e-01,9.999731761170416178e-01,1.088646845560877097e+00,9.999896280058497666e+01,-1.803822774482100044e-02,2.336844973671592385e-02,9.998589159946985605e-01,1.000000000000000000e+00,9.998435240486113207e-01,1.276647369181863922e+02,2.952053697464611728e-02
9.503520875823290304e-01,9.999820297051120743e-01,1.088646845560877097e+00,9.999930514443539664e+01,-1.521430804418688609e-02,2.395869775468906226e-02,9.998878634136511012e-01,1.000000000000000000e+00,9.998433303588679655e-01,1.224164590406957984e+02,2.838123266110816056e-02
9.503844357559946276e-01,9.999829519118171861e-01,1.088799364385797386e+00,9.999934080351090415e+01,-9.695266260212331844e-03,1.468182644865922981e-02,9.998998939293081145e-01,1.000000000000000000e+00,9.999149178679650474e-01,1.234391096562874850e+02,1.759415288455120144e-02
9.504000533990050181e-01,9.999885917284251358e-01,1.088799364385797386e+00,9.999955887848828695e+01,-7.896499233828180309e-03,1.505781778898818146e-02,9.999183328251842751e-01,1.000000000000000000e+00,9.999147944975111946e-01,1.176730525897894779e+02,1.700272262657419320e-02
9.504179603392377551e-01,9.999891234312621169e-01,1.088883538595143197e+00,9.999957943781737413e+01,-4.844952212368358602e-03,9.939858582952432187e-03,9.999250339682060895e-01,1.000000000000000000e+00,9.999542995884055374e-01,1.159858389636081171e+02,1.105777331062751494e-02
9.504279590858849547e-01,9.999927341614032184e-01,1.088883538595143197e+00,9.999971905356048296e+01,-3.693379046432188062e-03,1.018057538142436158e-02,9.999368385990853314e-01,1.000000000000000000e+00,9.999542206081691864e-01,1.099401066120066304e+02,1.082982750912904121e-02
9.504381848744630767e-01,9.999930395302161212e-01,1.088931500476495895e+00,9.999973086121057975e+01,-1.951107915731942199e-03,7.264676951512782921e-03,9.999406872585744344e-01,1.000000000000000000e+00,9.999767297473122207e-01,1.050334291537457432e+02,7.522124255067375032e-03
9.504442965207775540e-01,9.999952465574907245e-01,1.088931500476495895e+00,9.999981619993175741e+01,-1.247231875223242525e-03,7.411812677671214544e-03,9.999479026078256227e-01,1.000000000000000000e+00,9.999766814727634179e-01,9.955202729444421550e+01,7.516019858905418662e-03
9.504497176450805718e-01,9.999954092379335080e-01,1.088956866012872116e+00,9.999982249026179204e+01,-3.237212036766301537e-04,5.869798890389965607e-03,9.999499557738708022e-01,1.000000000000000000e+00,9.999885857932390154e-01,9.315668194321817452e+01,5.878718774642406435e-03
9.504533668350184650e-01,9.999967270275057496e-01,1.088956866012872116e+00,9.999987344492548402e+01,9.655025073884715425e-05,5.957651758814463960e-03,9.999542639265467381e-01,1.000000000000000000e+00,9.999885569695147192e-01,8.907154062003664308e+01,5.958434058561260308e-03
9.504562333775078420e-01,9.999968134651263663e-01,1.088970241004426187e+00,9.999987678718734685e+01,5.848052993528973786e-04,5.144616999985807126e-03,9.999553575387168936e-01,1.000000000000000000e+00,9.999948340600041119e-01,8.351484021135806302e+01,5.177748672414893977e-03
9.504593784428241321e-01,9.999979492062232023e-01,1.088970241004426187e+00,9.999992070258642229e+01,9.470152260715458681e-04,5.220333205291360912e-03,9.999590705077686659e-01,1.000000000000000000e+00,9.999948092183795767e-01,7.971785146428814528e+01,5.305536411398843397e-03
9.504606233301545748e-01,9.999983987578509037e-01,1.088970241004426187e+00,9.999993808527051442e+01,1.090385760293965944e-03,5.250303350279317272e-03,9.999605401791710202e-01,1.000000000000000000e+00,9.999947993855208273e-01,7.826756298387849142e+01,5.362334041833469699e-03
9.504632493007026950e-01,9.999993470438623966e-01,1.088970241004426187e+00,9.999997475235718980e+01,1.392811626477197251e-03,5.313522465222320079e-03,9.999636403008315133e-01,1.000000000000000000e+00,9.999947786440542830e-01,7.531175288316204330e+01,5.493036065353324934e-03
3.151071962546814903e-02,4.545458464841264923e-02,1.277335605237586659e-04,2.539843151800970134e+01,-1.781689374854891739e+01,4.360773374724916351e+01,1.969987426852554124e-01,2.594426446961246580e-01,0.000000000000000000e+00,1.122235441847569746e+02,4.710707107662346971e+01
6.624825303967137036e-02,8.884801308342309134e-02,2.234543585421640494e-04,3.576154480912944678e+01,-1.733911393178591709e+01,6.133828489626758085e+01,3.094314187604862987e-01,3.533420403241957497e-01,0.000000000000000000e+00,1.057845430524853896e+02,6.374190196374077999e+01
9.437751773039040892e-02,1.359272702192774740e-01,4.079861201801864338e-04,4.364309717645889464e+01,-2.554791449431109740e+01,7.466327857963290171e+01,3.435601330129179898e-01,4.411402676908399156e-01,0.000000000000000000e+00,1.088896691926099720e+02,7.891325049235076960e+01
1.326709227987087625e-01,1.775341343136852823e-01,4.897999232935074760e-04,4.919564878323615176e+01,-2.164681176362592652e+01,8.411964556189603570e+01,4.324860593041174872e-01,4.895491069905605896e-01,0.000000000000000000e+00,1.044310239442897057e+02,8.686022811959952605e+01
1.573891355491020827e-01,2.258071699998287774e-01,7.673698302157966680e-04,5.463781091032494430e+01,-2.990468666798973274e+01,9.310574477211454791e+01,4.398675412683273889e-01,5.574376096150867044e-01,0.000000000000000000e+00,1.078065282065865205e+02,9.779043917623428683e+01
1.989185026723335192e-01,2.652380871636521031e-01,8.421526494700791541e-04,5.853094336725439462e+01,-2.439448505501434639e+01,9.971109891550246118e+01,5.235327087698826709e-01,5.881041814026745085e-01,0.000000000000000000e+00,1.037474704818858839e+02,1.026518102521160358e+02
2.202573431338326615e-01,3.142197144544939813e-01,1.272917156969740520e-03,6.286224432874986690e+01,-3.280720816914578819e+01,1.065628442632745845e+02,5.169991870357356634e-01,6.469023959786206479e-01,0.000000000000000000e+00,1.071118842725815199e+02,1.114986667423991094e+02
2.629660045213923492e-01,3.498451797014436315e-01,1.334016815607164856e-03,6.573660984492559578e+01,-2.650687253260813847e+01,1.114312712897256716e+02,5.958481556313662830e-01,6.663162215280731271e-01,0.000000000000000000e+00,1.033806327328636741e+02,1.145405714701318232e+02
2.807045849869390652e-01,3.981886059743806605e-01,1.994836882992001830e-03,6.934031969709219823e+01,-3.487308315647946699e+01,1.166995581758496456e+02,5.807715264122126353e-01,7.186669189270773472e-01,0.000000000000000000e+00,1.066376126796497914e+02,1.217986814677287271e+02
3.237705276867416937e-01,4.299540923075683141e-01,2.040995449658456612e-03,7.155185488471073540e+01,-2.818065809288072643e+01,1.204465408046572605e+02,6.555448772101319932e-01,7.306572742576097346e-01,0.000000000000000000e+00,1.031685134493391018e+02,1.236993075257732073e+02
3.381163164093997642e-01,4.770817866650610140e-01,3.043817457475121464e-03,7.464049492240319239e+01,-3.641063262604099293e+01,1.243376962951150375e+02,6.349016787202192980e-01,7.781413106434900140e-01,0.000000000000000000e+00,1.063219640411915492e+02,1.295592408445062915e+02
3.827880550904243506e-01,5.064585172503208721e-01,3.086092217275466631e-03,7.646398690575090029e+01,-2.930878265822545359e+01,1.274211929558908452e+02,7.086453411800841540e-01,7.853315471351929311e-01,0.000000000000000000e+00,1.029535794693481705e+02,1.307484805082241337e+02
3.941155134528269155e-01,5.523629735339774527e-01,4.583374641471856838e-03,7.917718202165561081e+01,-3.739672673793093338e+01,1.299579263288229924e+02,6.841845908376013030e-01,8.291714606474268612e-01,0.000000000000000000e+00,1.060537157282415563e+02,1.352315709677265545e+02
4.393516227062176926e-01,5.792354880688008745e-01,4.617444390485896284e-03,8.069626735504436965e+01,-3.019285665246335171e+01,1.325283175164150293e+02,7.554568829064702840e-01,8.328644459824954271e-01,0.000000000000000000e+00,1.028341838054897437e+02,1.359241094749857837e+02
4.477845015920655092e-01,6.231577938065699929e-01,6.765662963460767308e-03,8.308106504237908041e+01,-3.801435042640943607e+01,1.335679769650257924e+02,7.285996726444683436e-01,8.731624474296885152e-01,0.000000000000000000e+00,1.058867118784778398e+02,1.388722265569020067e+02
4.922129356327235583e-01,6.472416082807904703e-01,6.791157474195649683e-03,8.434139441882402366e+01,-3.098308127192894545e+01,1.357045002147917216e+02,7.958057857227570642e-01,8.742821249024207431e-01,0.000000000000000000e+00,1.028609209371462612e+02,1.391964895521771268e+02
4.977222943321669701e-01,6.871140838318717803e-01,9.668993611392038418e-03,8.636094170911890444e+01,-3.819549407286465481e+01,1.350710557242556717e+02,7.685390708614510125e-01,9.098532517521359386e-01,0.000000000000000000e+00,1.057898816389543555e+02,1.403676809737028464e+02
5.402270836951622579e-01,7.084385492713158872e-01,9.683407762981325467e-03,8.740909029083913140e+01,-3.155296636177645908e+01,1.368576395550366556e+02,8.305018400157264669e-01,9.092642684808287523e-01,0.000000000000000000e+00,1.029828642689053311e+02,1.404478664515902722e+02
5.433641535939330858e-01,7.436419573340193878e-01,1.356321949378760765e-02,8.909432964171963931e+01,-3.801677682820569970e+01,1.348381311442479671e+02,8.041822128062428021e-01,9.400603286587095875e-01,0.000000000000000000e+00,1.057454697302183888e+02,1.400949568359939690e+02
5.827253119603988951e-01,7.621480774014582904e-01,1.357328628620869948e-02,8.995898156086725805e+01,-3.195613702595684202e+01,1.363174437430155592e+02,8.597185200993886500e-01,9.384254228134600861e-01,0.000000000000000000e+00,1.031932945346304109e+02,1.400129999759020336e+02
5.841888918443238765e-01,7.927373999239012425e-01,1.919122006745972719e-02,9.135800648013024272e+01,-3.763110036323502783e+01,1.330548264731648374e+02,8.350567453185899769e-01,9.648054475022537213e-01,0.000000000000000000e+00,1.057921771613975892e+02,1.382739547505309190e+02
6.196446094490151157e-01,8.085471371681648423e-01,1.919910418839518643e-02,9.206700209731910434e+01,-3.225500065449743659e+01,1.342701066324059411e+02,8.837059609486621614e-01,9.626371306194493327e-01,0.000000000000000000e+00,1.035079076896754060e+02,1.380899945770847239e+02
6.201189784351777146e-01,8.342038683552298606e-01,2.726847769494325849e-02,9.319817722552511441e+01,-3.702014872445824523e+01,1.297622848266475160e+02,8.616402199486736802e-01,9.845009722155569909e-01,0.000000000000000000e+00,1.059230271119406268e+02,1.349397716576287962e+02
6.505146201301669207e-01,8.471889641551919592e-01,2.727252289612705147e-02,9.376185021612310777e+01,-3.247705925876604027e+01,1.307312416679265255e+02,9.023976508830440224e-01,9.822118847309354583e-01,0.000000000000000000e+00,1.039513416215748549e+02,1.347049253967174423e+02
6.506379191431830300e-01,8.681138341558168880e-01,3.817934808918545253e-02,9.465818642027254270e+01,-3.631273975313781222e+01,1.253330120409134310e+02,8.833991399480766171e-01,9.998219178711421629e-01,0.000000000000000000e+00,1.061578908168419701e+02,1.304874667377172557e+02
6.759540665116727798e-01,8.785571390322953755e-01,3.818131852367372125e-02,9.510015374388227372e+01,-3.257498746805581646e+01,1.260938986101708394e+02,9.167403504294078243e-01,9.976470722609201980e-01,0.000000000000000000e+00,1.044850446519818661e+02,1.302336403363433419e+02
6.762076011339410719e-01,8.952697273981391479e-01,5.225507714754216992e-02,9.580021079686824237e+01,-3.553668220623463014e+01,1.200832897391216960e+02,9.008320560198463944e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.064852565463592384e+02,1.252311952222638638e+02
6.976158142362393066e-01,9.038424940399527596e-01,5.225626232265394994e-02,9.615593006535446818e+01,-3.240832892268463894e+01,1.206960493847325750e+02,9.286284907227706498e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.050300783095045176e+02,1.249713411972629871e+02
6.983745262266447540e-01,9.171896315038178260e-01,7.049115662266790261e-02,9.670530745385370608e+01,-3.461288671790935467e+01,1.140178267384030590e+02,9.153383279873847922e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.068869439609225793e+02,1.191558506372864770e+02
7.161126993880091440e-01,9.241201523862444533e-01,7.049194868219732513e-02,9.698847219387566554e+01,-3.204539269228684617e+01,1.145057410440819581e+02,9.381058809381354058e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.056347225565117753e+02,1.189053065462480845e+02
7.177607289453276085e-01,9.348300276912547835e-01,9.444166406718300377e-02,9.742328131743838071e+01,-3.357081853496524104e+01,1.070320485634315588e+02,9.269847345836690344e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.074141385179592589e+02,1.121733447695678620e+02
7.317360149862321972e-01,9.401830890295392873e-01,9.444205140881382909e-02,9.763936571026468414e+01,-3.156604514877520273e+01,1.074044868360803946e+02,9.447701587206677187e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.063779966848130982e+02,1.119470365791622015e+02
7.348170655247159289e-01,9.491843274446021272e-01,1.272037945355816990e-01,9.800087256875393393e+01,-3.248198287809722729e+01,9.878905925628440343e+01,9.351374287925633411e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.082009383665434399e+02,1.039921027791758519e+02
7.455518921641235419e-01,9.532359198622974983e-01,1.272037945355816990e-01,9.816284653112116132e+01,-3.095626981473742489e+01,9.906832470864171114e+01,9.487270990322546060e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.073526643723571397e+02,1.037922135876275291e+02
7.507977401325169886e-01,9.608611580948991371e-01,1.717940562512884350e-01,9.846644677624261988e+01,-3.118589667424348377e+01,8.929160316018629828e+01,9.406907441186435070e-01,1.000000000000000000e+00,1.806408921019082292e-01,1.092522149824058744e+02,9.458092062510695541e+01
7.590886088585133695e-01,9.639545960831996663e-01,1.717940562512884350e-01,9.858915459722952335e+01,-3.001970038131945984e+01,8.950316836878440085e+01,9.511539927909423708e-01,1.000000000000000000e+00,1.800330580195961816e-01,1.085416471435690511e+02,9.440338743411254541e+01
7.668470826852636923e-01,9.701024085595690849e-01,2.286804311991501304e-01,9.883224359847501717e+01,-2.949238264608988658e+01,7.911194720160827387e+01,9.451765501958290239e-01,1.000000000000000000e+00,3.255410202637620265e-01,1.104451046183580729e+02,8.443044962673975817e+01
7.731057317227637560e-01,9.724176152987290545e-01,2.286804311991501304e-01,9.892352233520281857e+01,-2.862292710483976776e+01,7.926932433389760035e+01,9.530544317551031819e-01,1.000000000000000000e+00,3.253142584866321463e-01,1.098538673072526706e+02,8.427869087973319040e+01
7.837230481389071413e-01,9.773621456403588370e-01,2.986603723850778658e-01,9.911798008520678138e+01,-2.733419589051716514e+01,6.854046364473305175e+01,9.492559201717517547e-01,1.000000000000000000e+00,4.365712582267534669e-01,1.117423002668006262e+02,7.378992764338597965e+01
7.883822572024512532e-01,9.790759042216524710e-01,2.986603723850778658e-01,9.918522545229080833e+01,-2.669675449340963524e+01,6.865640393280895637e+01,9.551026521355182597e-01,1.000000000000000000e+00,4.364558814975353362e-01,1.112483611167560298e+02,7.366422809930483595e+01
8.022041449234882382e-01,9.831437556855499027e-01,3.827751737650711417e-01,9.934452837674304249e+01,-2.465384064575992795e+01,5.772635579859346677e+01,9.535117666942559689e-01,1.000000000000000000e+00,5.358299402718925686e-01,1.131264164590478316e+02,6.277056644935052532e+01
8.056066644332603444e-01,9.843895294191049583e-01,3.827751737650711417e-01,9.939322675980794486e+01,-2.419662980469533409e+01,5.781031852801569926e+01,9.577651881288554714e-01,1.000000000000000000e+00,5.357659766988470684e-01,1.127118499358115287e+02,6.266984779155048813e+01
8.218169420135942316e-01,9.877341534040432469e-01,4.758226130260536091e-01,9.952376812908748605e+01,-2.160655878541689745e+01,4.741748941423536223e+01,9.582287410907762704e-01,1.000000000000000000e+00,6.239531318189378561e-01,1.144971623221743897e+02,5.210817291842805332e+01
8.242328278624291293e-01,9.886154199400961629e-01,4.758226130260536091e-01,9.955811507956356365e+01,-2.128829817087701670e+01,4.747670829436654572e+01,9.612340841456791241e-01,1.000000000000000000e+00,6.239162929470236651e-01,1.141512050763243025e+02,5.203104332492804218e+01
8.419377357764810110e-01,9.912819890642708964e-01,5.727135132234130177e-01,9.966191920141342564e+01,-1.834587411160942949e+01,3.798415727237103567e+01,9.635307464615346928e-01,1.000000000000000000e+00,7.014353201668502846e-01,1.157799630527546952e+02,4.218254734616247248e+01
8.436701351118938152e-01,9.919116830711560695e-01,5.727135132234130177e-01,9.968640473359370446e+01,-1.812228443399521893e+01,3.802637370716461618e+01,9.656730343981870801e-01,1.000000000000000000e+00,7.014129343867595567e-01,1.154811363001972211e+02,4.212389215663203146e+01
8.622832811974383560e-01,9.940154889939720739e-01,6.708233951676554341e-01,9.976813575943639023e+01,-1.496644073554476151e+01,2.943045864548512469e+01,9.694232816350817350e-01,1.000000000000000000e+00,7.700568821110248541e-01,1.169549643992117609e+02,3.301736277133871766e+01
8.634352745790800920e-01,9.944328677510896330e-01,6.708233951676554341e-01,9.978433684811578530e+01,-1.482081559210701727e+01,2.945839155700131684e+01,9.708380429430677472e-01,1.000000000000000000e+00,7.700438710082465610e-01,1.167074322126936039e+02,3.297655846113794809e+01
8.817050470664875572e-01,9.959970785771676827e-01,7.643925971329844637e-01,9.984501338758141742e+01,-1.169068593337013695e+01,2.199277874284590695e+01,9.754624042255747307e-01,1.000000000000000000e+00,8.288541126188532226e-01,1.179937401551543417e+02,2.490691579510544784e+01
8.824539022739187333e-01,9.962679200420579972e-01,7.643925971329844637e-01,9.985551301327937779e+01,-1.159792650328433972e+01,2.201088154577341882e+01,9.763751838127895377e-01,1.000000000000000000e+00,8.288464865772627865e-01,1.177855469139768161e+02,2.487952583144731378e+01
8.997347728549011103e-01,9.974091283324064694e-01,8.510777865128258401e-01,9.989973298594387074e+01,-8.625071304833198838e+00,1.560740887075084871e+01,9.813608126982636959e-01,1.000000000000000000e+00,8.788658578413469646e-01,1.189262129430046855e+02,1.783207970687236710e+01
9.002643964078891337e-01,9.976004815895876954e-01,8.510777865128258401e-01,9.990714431216979108e+01,-8.560705390918133872e+00,1.562018701941623178e+01,9.820014897771115470e-01,1.000000000000000000e+00,8.788608854172954565e-01,1.187251190004772639e+02,1.781224071563244138e+01
9.151507286259080720e-01,9.983636043736104915e-01,9.246239714034076851e-01,9.993669149062247925e+01,-5.996319006930650453e+00,1.051057286520378220e+01,9.866687907850958394e-01,1.000000000000000000e+00,9.185597382342965966e-01,1.197049111484394075e+02,1.210074310063790293e+01
9.155356047346788761e-01,9.985025901611316312e-01,9.246239714034076851e-01,9.994207122889778816e+01,-5.950302702415866563e+00,1.051984827602328032e+01,9.871311558434597844e-01,1.000000000000000000e+00,9.185563363918201052e-01,1.194936414227200601e+02,1.208607918230422307e+01
9.271796085614716354e-01,9.989783578412682052e-01,9.814536005066266666e-01,9.996048304274238205e+01,-3.945053942819964909e+00,6.748551326252694160e+00,9.909970105587316835e-01,1.000000000000000000e+00,9.477608499784170304e-01,1.203096124285925583e+02,7.817057989731581280e+00
9.274596835536726980e-01,9.990794980395093505e-01,9.814536005066266666e-01,9.996439633087626930e+01,-3.911995639577448003e+00,6.755298374759410862e+00,9.913315558905256841e-01,1.000000000000000000e+00,9.477584747866200088e-01,1.200751471065910607e+02,7.806264536646200014e+00
9.366112958556144230e-01,9.993905599653098992e-01,1.025728795727067100e+00,9.997643019654937291e+01,-2.338007518974782872e+00,3.913713359927029067e+00,9.944835318457013740e-01,1.000000000000000000e+00,9.697195272784381315e-01,1.208536110130777530e+02,4.558884888045971806e+00
9.368149935756187041e-01,9.994641189430513162e-01,1.025728795727067100e+00,9.997927556341269906e+01,-2.314204215133452980e+00,3.918619164863779147e+00,9.947257298782149482e-01,1.000000000000000000e+00,9.697178514104723979e-01,1.205646650420793833e+02,4.550946858465734657e+00
9.427556696624529442e-01,9.996409510932771081e-01,1.054269504773504451e+00,9.998611511368969218e+01,-1.294088656267289306e+00,2.128709261946126752e+00,9.968251402853266496e-01,1.000000000000000000e+00,9.835352788540364655e-01,1.212963277984984529e+02,2.491198220169343003e+00
9.428878447969305521e-01,9.996886819490967691e-01,1.054269504773504451e+00,9.998796111930499819e+01,-1.278743134121851366e+00,2.131892030248394576e+00,9.969818168359078081e-01,1.000000000000000000e+00,9.835342116186013284e-01,1.209560077596704701e+02,2.485990271843475430e+00
9.462839788864932933e-01,9.997840519389881164e-01,1.070513026446240357e+00,9.999164940718058858e+01,-6.966487050500402844e-01,1.127322890560700230e+00,9.981989150950373313e-01,1.000000000000000000e+00,9.912854216203760283e-01,1.217147102534368628e+02,1.325208028133707971e+00
9.463684897682221875e-01,9.998145703638399162e-01,1.070513026446240357e+00,9.999282961084932708e+01,-6.868733491251499679e-01,1.129357724472312974e+00,9.982989127208673485e-01,1.000000000000000000e+00,9.912847463112922641e-01,1.213078922232929955e+02,1.321833524905341894e+00
9.482519230634643970e-01,9.998669480767161666e-01,1.079490826157414318e+00,9.999485509744656042e+01,-3.646047025593901481e-01,5.784920218910416523e-01,9.989800090121733200e-01,1.000000000000000000e+00,9.955347493856069319e-01,1.222218970162057161e+02,6.838052416587684368e-01
9.483156686552338677e-01,9.998899677761627913e-01,1.079490826157414318e+00,9.999574526462181723e+01,-3.572464944088804550e-01,5.800267928828706232e-01,9.990553590687597518e-01,1.000000000000000000e+00,9.955342428899102147e-01,1.216294880065035784e+02,6.812166602700073792e-01
9.492716009417989653e-01,9.999163496935152828e-01,1.084033462551527549e+00,9.999676543129002937e+01,-1.938210541627682915e-01,3.024591309465307631e-01,9.994039910525857051e-01,1.000000000000000000e+00,9.976756247518220322e-01,1.226524528146161117e+02,3.592326918999680929e-01
9.493192163996491129e-01,9.999335445106900533e-01,1.084033462551527549e+00,9.999743033082296506e+01,-1.883306149348396019e-01,3.036055094516099118e-01,9.994602436199891971e-01,1.000000000000000000e+00,9.976752474958162642e-01,1.218118882952878579e+02,3.572740207335350360e-01
9.498795412356894063e-01,9.999490503552095344e-01,1.086690209283084130e+00,9.999802991360932936e+01,-9.260049810921877622e-02,1.416374922818430804e-01,9.996657808795575972e-01,1.000000000000000000e+00,9.989248311247765910e-01,1.231760656385441024e+02,1.692218409956722791e-01
9.499138369958668449e-01,9.999614351821201064e-01,1.086690209283084130e+00,9.999850880787262497e+01,-8.864842353373258987e-02,1.424631720461588813e-01,9.997062839959510727e-01,1.000000000000000000e+00,9.989245598514250313e-01,1.218921463464810842e+02,1.677924264812613586e-01
9.501625131689171999e-01,9.999684891336958481e-01,1.087867276502189506e+00,9.999878156703819343e+01,-4.620485623951786636e-02,7.080070119889203539e-02,9.997978055245603235e-01,1.000000000000000000e+00,9.994775173824205217e-01,1.231286474042436367e+02,8.454364571255078287e-02
9.501870303104120730e-01,9.999773427217661936e-01,1.087867276502189506e+00,9.999912391195833550e+01,-4.338044324153633724e-02,7.139095106121207124e-02,9.998267552913885359e-01,1.000000000000000000e+00,9.994773235985495718e-01,1.212848006755654922e+02,8.353760081099129153e-02
9.502967426343073010e-01,9.999804455921095236e-01,1.088385714680653260e+00,9.999924389129978408e+01,-2.465616360441957866e-02,3.984351557126952770e-02,9.998673244379984171e-01,1.000000000000000000e+00,9.997207494166532316e-01,1.217502579172857367e+02,4.685543871063317656e-02
9.503123602773178025e-01,9.999860854087174733e-01,1.088385714680653260e+00,9.999946196664156162e+01,-2.285722966555159275e-02,4.021950753985148452e-02,9.998857641308954713e-01,1.000000000000000000e+00,9.997206260144017032e-01,1.196100899630632455e+02,4.626080127637158257e-02
9.503677052253396429e-01,9.999876695217201350e-01,1.088646845560877097e+00,9.999952321954685885e+01,-1.341547944871956943e-02,2.433468932616644764e-02,9.999063026039242130e-01,1.000000000000000000e+00,9.998432069766921559e-01,1.188675242215573320e+02,2.778762662481372089e-02
9.503777039719866204e-01,9.999912802518610144e-01,1.088646845560877097e+00,9.999966283542528345e+01,-1.226384505537136960e-02,2.457540635794064343e-02,9.999181075282518316e-01,1.000000000000000000e+00,9.998431279848108977e-01,1.165205351099412496e+02,2.746547820810819537e-02
9.504100521456522177e-01,9.999922024585661262e-01,1.088799364385797386e+00,9.999969849428087798e+01,-6.744904257338646403e-03,1.529853467276964807e-02,9.999301375610433196e-01,1.000000000000000000e+00,9.999147155131341558e-01,1.137919935631037731e+02,1.671941675342175637e-02
9.504161637919665839e-01,9.999944094858407295e-01,1.088799364385797386e+00,9.999978383304967622e+01,-6.041007273305254444e-03,1.544567048104017459e-02,9.999373530113121467e-01,1.000000000000000000e+00,9.999146672346125309e-01,1.113611293246864875e+02,1.658500845598225026e-02
