X,Y,Z,L,a,b,R,G,B,hue_deg,chroma
8.198435499235916524e-01,9.487715764635364923e-01,1.088243925216142216e+00,9.798434581951403288e+01,-1.535269523338889108e+01,-3.425435085930828016e+00,8.298919427393138815e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.925776094385677197e+02,1.573018933316595280e+01
8.704721269322174271e-01,9.696566525956751281e-01,1.088247865795756386e+00,9.881465267232097460e+01,-9.329182457084360891e+00,-1.994112889133381472e+00,9.001452107114766843e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.920654080554565724e+02,9.539923035967243337e+00
8.739366711966343182e-01,9.709159481375844170e-01,1.088247865795756386e+00,9.886433453093574997e+01,-8.899990695044991185e+00,-1.908454512211377185e+00,9.048235763751367733e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.921028424766310536e+02,9.102309212340975009e+00
9.094104126321209680e-01,9.847759721411791789e-01,1.088249449798499802e+00,9.940832479343154660e+01,-4.753357066820895760e+00,-9.706372793067741256e-01,9.502991879064318637e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.915411517204017571e+02,4.851447220436001295e+00
9.162149519846707335e-01,9.872673366638519132e-01,1.088249449798499802e+00,9.950556588756651877e+01,-3.946707592679121746e+00,-8.029802204533753596e-01,9.588181340027094324e-01,1.000000000000000000e+00,9.999629621508153710e-01,1.915001879931855342e+02,4.027564779932208516e+00
9.376830288320963103e-01,9.953699265145556918e-01,1.088249449798499802e+00,9.982069347236874535e+01,-1.477020302390719131e+00,-2.596567983805586621e-01,9.848929413944674804e-01,1.000000000000000000e+00,9.997619660184781099e-01,1.899705872088969727e+02,1.499670172611169194e+00
3.722355879227152997e-02,4.207302897401304746e-03,1.962053562503638660e-01,3.800441124619275968e+00,8.445103774327805013e+01,-7.881921763314365137e+01,1.349668143855415059e-01,0.000000000000000000e+00,4.940829796235127191e-01,3.169755688894361469e+02,1.155181667280840969e+02
6.964173344030848145e-02,1.089605970236078546e-02,3.822865705643365697e-01,9.716655116435411799e+00,9.837845229146215331e+01,-9.674437917229829509e+01,1.442998178606166026e-01,0.000000000000000000e+00,6.694698524446548449e-01,3.154798172708237303e+02,1.379775154751560251e+02
1.042009368708561451e-01,1.317830869427130680e-02,5.556442194255191147e-01,1.139962052489763877e+01,1.212021468995879303e+02,-1.125722215949734277e+02,2.219822858866417614e-01,0.000000000000000000e+00,7.920468430712843677e-01,3.171141491016517762e+02,1.654160375776698686e+02
1.254340105283716367e-01,2.306664326307125007e-02,6.955938250989590621e-01,1.702068834439801037e+01,1.122339115226241546e+02,-1.153068195320514207e+02,1.687925590387095720e-01,0.000000000000000000e+00,8.743089413352211903e-01,3.142262749773162227e+02,1.609102654471283529e+02
1.487203082360258333e-01,2.401810875588135732e-02,8.092447377573797063e-01,1.746860350447936838e+01,1.251709396917340626e+02,-1.234460597983850789e+02,2.252746679326190771e-01,0.000000000000000000e+00,9.351457499600824841e-01,3.153975060137542528e+02,1.758029971958902422e+02
1.592112338092399604e-01,3.926746543915431847e-02,8.984187130170722124e-01,2.342777588562064039e+01,1.056768264355892910e+02,-1.195950683652748410e+02,8.332056279310381952e-02,0.000000000000000000e+00,9.779140347407794254e-01,3.114645206512515188e+02,1.595950250565236956e+02
1.710917135823964430e-01,3.962110377144056200e-02,9.554959398480727950e-01,2.354578302842639204e+01,1.118601534047320740e+02,-1.232825764519151619e+02,1.387560666065429937e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.122189546719594659e+02,1.664670765537513262e+02
1.743875306805003911e-01,6.103928161422664950e-02,1.003391853553039503e+00,2.967316702828234298e+01,8.725029259913019075e+01,-1.158652797799154257e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.069809264731754865e+02,1.450426717111619723e+02
1.781541206849278358e-01,6.114402934820406532e-02,1.021346134567019392e+00,2.969927822846042176e+01,8.916873841310527382e+01,-1.169741747717162070e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.073180644870483320e+02,1.470850824309141274e+02
1.786611526973831132e-01,9.456675180188749141e-02,1.049491585054331377e+00,3.684908589318666117e+01,5.862180712220965972e+01,-1.064289054828966812e+02,0.000000000000000000e+00,2.422738338905772726e-01,1.000000000000000000e+00,2.988462895003557378e+02,1.215056714419574178e+02
1.797817200846078267e-01,9.459776121386100078e-02,1.054804688368718102e+00,3.685486184844132396e+01,5.919447355947579581e+01,-1.067517515116145717e+02,0.000000000000000000e+00,2.401737699300748874e-01,1.000000000000000000e+00,2.990086259248921010e+02,1.220652372740944713e+02
1.807303883948706003e-01,1.459074558442021996e-01,1.070942250377703964e+00,4.506848567173794606e+01,2.429487919095824111e+01,-9.359436096322386334e+01,0.000000000000000000e+00,4.141860533814342160e-01,1.000000000000000000e+00,2.845514755204869743e+02,9.669615069390040674e+01
1.809497969311805732e-01,1.459136611292262964e-01,1.071979050600918804e+00,4.506935138483772363e+01,2.440745180454662133e+01,-9.365702909788305419e+01,0.000000000000000000e+00,4.139701372825221881e-01,1.000000000000000000e+00,2.846066585313319592e+02,9.678513730440732843e+01
1.872234760435498302e-01,2.163153075616935372e-01,1.079738104304192259e+00,5.363384990219674364e+01,-9.221975449859865392e+00,-7.936950082763176795e+01,0.000000000000000000e+00,5.556133158303443453e-01,1.000000000000000000e+00,2.633724970666098102e+02,7.990345732710980542e+01
1.872881676404848372e-01,2.163171518396763693e-01,1.080043119556328257e+00,5.363404779821051704e+01,-9.189324520614217562e+00,-7.938793665408337574e+01,0.000000000000000000e+00,5.555693030978744451e-01,1.000000000000000000e+00,2.633972745897333425e+02,7.991800905514298847e+01
2.041526870265570059e-01,3.041553132342033061e-01,1.084339241231958573e+00,6.201111017535724557e+01,-3.681393767275753248e+01,-6.520882419919129802e+01,0.000000000000000000e+00,6.783204081171444466e-01,1.000000000000000000e+00,2.405529024155354136e+02,7.488295373724724868e+01
2.041731371020352459e-01,3.041559239269850945e-01,1.084435157951362694e+00,6.201116238639102107e+01,-3.680416467495367527e+01,-6.521462256925423162e+01,0.000000000000000000e+00,6.783096644445191226e-01,1.000000000000000000e+00,2.405615951309731031e+02,7.488319927908656837e+01
2.328626078387470155e-01,3.984043918430423825e-01,1.086440654700519870e+00,6.935573275280017924e+01,-5.504599826353013015e+01,-5.267460950224862870e+01,0.000000000000000000e+00,7.777484933586752414e-01,1.000000000000000000e+00,2.237388798862240833e+02,7.618842701515069393e+01
2.328683405027681952e-01,3.984045647055902695e-01,1.086467402719482500e+00,6.935574509771706175e+01,-5.504348408833364914e+01,-5.267622821278155243e+01,0.000000000000000000e+00,7.777459711316380142e-01,1.000000000000000000e+00,2.237410666120869678e+02,7.618772971619303291e+01
2.755428877731191939e-01,4.963606262344785192e-01,1.087328868475827104e+00,7.584533386031353075e+01,-6.496551987618708779e+01,-4.154008652640101928e+01,0.000000000000000000e+00,8.592813207201304149e-01,1.000000000000000000e+00,2.125955576616077281e+02,7.711094320136503200e+01
2.755453773649659821e-01,4.963615252717158421e-01,1.087328868475827104e+00,7.584538931215034552e+01,-6.496476225161678997e+01,-4.153999091978582214e+01,0.000000000000000000e+00,8.592809308918835098e-01,1.000000000000000000e+00,2.125958010720044626e+02,7.711025340397334560e+01
3.317997759059806429e-01,5.905131258576024056e-01,1.087697904900234214e+00,8.131979252566044636e+01,-6.742076612882469533e+01,-3.212397663522621372e+01,0.000000000000000000e+00,9.218515852177221470e-01,1.000000000000000000e+00,2.054764017296164411e+02,7.468272611694243324e+01
3.318050274614474104e-01,5.905150222903676749e-01,1.087697904900234214e+00,8.131989670637922529e+01,-6.741935777970947186e+01,-3.212379701329728476e+01,0.000000000000000000e+00,9.218508356945622761e-01,1.000000000000000000e+00,2.054767420841892260e+02,7.468137745100848690e+01
4.012749930115653285e-01,6.772955067460983969e-01,1.087889332439474943e+00,8.587103550234938609e+01,-6.400535606303631653e+01,-2.428873329877254861e+01,0.000000000000000000e+00,9.671205212731445178e-01,1.000000000000000000e+00,2.007807370457824163e+02,6.845895244608233554e+01
4.012822908555503942e-01,6.772981421317222361e-01,1.087889332439474943e+00,8.587116763035534461e+01,-6.400365169458915204e+01,-2.428850549186572039e+01,0.000000000000000000e+00,9.671195437015845942e-01,1.000000000000000000e+00,2.007810648904961113e+02,6.845727813220939595e+01
4.843349264289636968e-01,7.561541859480154226e-01,1.088038887095972296e+00,8.968047974411683754e+01,-5.615007466537014125e+01,-1.772988710734322382e+01,0.000000000000000000e+00,9.974817884372783050e-01,1.000000000000000000e+00,1.975239766675346686e+02,5.888276302761086356e+01
4.843549224539216436e-01,7.561614068780543318e-01,1.088038887095972296e+00,8.968081614328681894e+01,-5.614602868036205763e+01,-1.772930710877429306e+01,0.000000000000000000e+00,9.974792174440397785e-01,1.000000000000000000e+00,1.975246239684821603e+02,5.887873017595805436e+01
5.704804835311907407e-01,8.196877147173728950e-01,1.088131197450824761e+00,9.256107401720429095e+01,-4.616832992148167847e+01,-1.276899940249132115e+01,2.378135701017038972e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.954601061915933258e+02,4.790158696201623911e+01
5.705295142137879472e-01,8.197054205933459459e-01,1.088131197450824761e+00,9.256185567873937714e+01,-4.615961638547949519e+01,-1.276765171018945466e+01,2.381615062209254119e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.954613310171630189e+02,4.789282947422641712e+01
6.609950897048079144e-01,8.734465033789167165e-01,1.088199331945640003e+00,9.488430857468681268e+01,-3.496147762156731886e+01,-8.767595712366116345e+00,5.437410881664076490e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.940782302897711418e+02,3.604407929270566768e+01
6.610903136280801284e-01,8.734808904881723457e-01,1.088199331945640003e+00,9.488576370703954410e+01,-3.494647825845287059e+01,-8.765086863482096646e+00,5.439894618957089589e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.940801625465189488e+02,3.602892019465620166e+01
7.460936504382574830e-01,9.161266898254148972e-01,1.088228158132070744e+00,9.666175212888647650e+01,-2.437436959664535152e+01,-5.704803367487665255e+00,7.131427015000867398e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.931729181855250204e+02,2.503307161927133251e+01
7.462626597911188320e-01,9.161877221934250359e-01,1.088228158132070744e+00,9.666425391563178948e+01,-2.435032847965129577e+01,-5.700489942064712601e+00,7.134537222635486398e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.931758480103008537e+02,2.500868014603125644e+01
8.171688882553862499e-01,9.478048749894941727e-01,1.088243925216142216e+00,9.794561985610951638e+01,-1.570392735042774923e+01,-3.492203988352415855e+00,8.258409762172574942e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.925372990234820634e+02,1.608753626021639249e+01
8.175762537819654119e-01,9.479519821426894977e-01,1.088243925216142216e+00,9.795151465192022044e+01,-1.565034530790781986e+01,-3.482040547299480870e+00,8.264597538736315752e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.925434107395703336e+02,1.603302574780537171e+01
8.682048307905909645e-01,9.688370582748279114e-01,1.088247865795756386e+00,9.878229483984922865e+01,-9.611652124759729077e+00,-2.049902255463997847e+00,8.970625760220006795e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.920392480466652501e+02,9.827815414646053682e+00
8.689745264882839937e-01,9.691150094395213355e-01,1.088247865795756386e+00,9.879327048044390835e+01,-9.515638526456593027e+00,-2.030978737197308703e+00,8.981108459489288709e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.920481950703772043e+02,9.729966659610534307e+00
9.044482679237707545e-01,9.829750334431160974e-01,1.088249449798499802e+00,9.933792971445816988e+01,-5.347687720581417281e+00,-1.092008105122932449e+00,9.440109563208387566e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.915412369385642251e+02,5.458044123906607759e+00
9.059458683677040769e-01,9.835166765992700011e-01,1.088249449798499802e+00,9.935911049292167263e+01,-5.167691123354856586e+00,-1.055489521565178279e+00,9.459159799270463465e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.915437601400516030e+02,5.274380501683062050e+00
9.274139452151293206e-01,9.916192664499736686e-01,1.088249449798499802e+00,9.967503545783077357e+01,-2.672903086839317766e+00,-5.107913062046609554e-01,9.724480736916502055e-01,1.000000000000000000e+00,9.998468925885316549e-01,1.908187744170230928e+02,2.721271517164249865e+00
9.308784894795464337e-01,9.928785619918829575e-01,1.088249449798499802e+00,9.972398147346162034e+01,-2.267099908492165028e+00,-4.264016240824952675e-01,9.766744246357851322e-01,1.000000000000000000e+00,9.998187875182823481e-01,1.906518884328937133e+02,2.306850740751419604e+00
9.433948684590521827e-01,9.975086354773278208e-01,1.088249449798499802e+00,9.990358712753695158e+01,-8.256941850721122300e-01,-1.167367032629762491e-01,9.916897516494654896e-01,1.000000000000000000e+00,9.997100120119649658e-01,1.880471479254033227e+02,8.339054773477673210e-01
3.241817464803693760e-02,6.688756804959481578e-03,1.860812143139726760e-01,6.041929248746548353e+00,6.714364174736994073e+01,-7.297730803315991466e+01,2.574047966172461621e-02,0.000000000000000000e+00,4.812897800819680438e-01,3.126159771853360780e+02,9.916630534040211842e+01
5.365124830555238755e-02,1.657709137375942485e-02,3.260308199874125679e-01,1.357745255189153966e+01,6.431275464167687517e+01,-8.279714131476495709e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.215020700007172216e-01,3.078383064603083881e+02,1.048403406113204568e+02
9.087480709782394528e-02,2.078439427116072699e-02,5.222361762377764061e-01,1.589361739171225452e+01,9.116135124367977483e+01,-1.015546139569249533e+02,2.780620753758459782e-02,0.000000000000000000e+00,7.691351220134867717e-01,3.119130021643923669e+02,1.364687934163470686e+02
1.013657326710380308e-01,3.603375095443367426e-02,6.114101514974686902e-01,2.231432217321728473e+01,7.196562331643171717e+01,-9.893067876460341381e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.235745883932468203e-01,3.060334483334846709e+02,1.223369532894607090e+02
1.359249361015857083e-01,3.831599994634420081e-02,7.847678003586511242e-01,2.310671868031248266e+01,9.290887866677097406e+01,-1.118800429026670002e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.208280403430325611e-01,3.097073592075300326e+02,1.454276580813270812e+02
1.392207531996896563e-01,5.973417778913028831e-02,8.326637140636180545e-01,2.934530067622462468e+01,6.811491997501909168e+01,-1.046998615719921162e+02,0.000000000000000000e+00,1.104040575006088043e-01,9.432370307024983136e-01,3.030469474485837509e+02,1.249067785846611542e+02
1.625070509073439085e-01,6.068564328194040597e-02,9.463146267220392538e-01,2.958479183009318092e+01,8.102687982547624301e+01,-1.122552583922048655e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.986500423280350036e-01,3.058220981492098645e+02,1.384434841043552069e+02
1.630140829197991581e-01,9.410836573562383900e-02,9.744600772093515717e-01,3.676355712945671428e+01,5.037224557181260565e+01,-1.017517174497284032e+02,0.000000000000000000e+00,2.694761049531329555e-01,1.000000000000000000e+00,2.963377371095753006e+02,1.135375494183151659e+02
1.748945626929556407e-01,9.446200406791005477e-02,1.031537304040351932e+00,3.682956575854450421e+01,5.667883716163446195e+01,-1.053295509991826862e+02,0.000000000000000000e+00,2.491728005908859789e-01,1.000000000000000000e+00,2.982851190129283054e+02,1.196110567451207771e+02
1.758432310032184420e-01,1.457716986982512952e-01,1.047674866049338016e+00,4.504953974501713532e+01,2.176119127792513908e+01,-9.217613782296855618e+01,0.000000000000000000e+00,4.189563445821808951e-01,1.000000000000000000e+00,2.832833244692187691e+02,9.471003024914172386e+01
1.796098210076458590e-01,1.458764464322287180e-01,1.065629147063317461e+00,4.506415911193273871e+01,2.371806482212596023e+01,-9.327237605566848799e+01,0.000000000000000000e+00,4.152873507861412627e-01,1.000000000000000000e+00,2.842672523180519306e+02,9.624075401812170583e+01
1.858835001200151438e-01,2.162780928646960144e-01,1.073388200766591138e+00,5.362985642422569299e+01,-9.900481195236510601e+00,-7.898467439191287554e+01,0.000000000000000000e+00,5.565244588013031901e-01,1.000000000000000000e+00,2.628554164266911357e+02,7.960275319794993720e+01
1.870040675072398573e-01,2.163091022766694405e-01,1.078701304080977419e+00,5.363318405007764511e+01,-9.332795101225643819e+00,-7.930679599737366914e+01,0.000000000000000000e+00,5.557625544297858378e-01,1.000000000000000000e+00,2.632883219923175488e+02,7.985404783585178734e+01
2.038685868933120815e-01,3.041472636711963773e-01,1.082997425756607734e+00,6.201042197335536343e+01,-3.694993700753307309e+01,-6.512759940796325964e+01,0.000000000000000000e+00,6.784699539753422659e-01,1.000000000000000000e+00,2.404317281207233918e+02,7.487924979261475755e+01
2.040879954296219989e-01,3.041534689562204741e-01,1.084034225979822352e+00,6.201095249882658322e+01,-3.684489016267983175e+01,-6.519036866463197555e+01,0.000000000000000000e+00,6.783544649140651472e-01,1.000000000000000000e+00,2.405253366037052842e+02,7.488210799470439838e+01
2.327774661663337963e-01,3.984019368722778176e-01,1.086039722728979751e+00,6.935555743155775588e+01,-5.508337841277072044e+01,-5.265032630816284609e+01,0.000000000000000000e+00,7.777859881054441926e-01,1.000000000000000000e+00,2.237062551657493827e+02,7.619865771600258597e+01
2.328421577632687200e-01,3.984037811502605386e-01,1.086344737981115971e+00,6.935568914036552712e+01,-5.505496923293606670e+01,-5.266880355594758356e+01,0.000000000000000000e+00,7.777574849572969073e-01,1.000000000000000000e+00,2.237310612585584977e+02,7.619089515981902139e+01
2.755167050336196910e-01,4.963598426791487328e-01,1.087206203737460575e+00,7.584528553124594907e+01,-6.497579348007947431e+01,-4.153265269065089171e+01,0.000000000000000000e+00,8.592914231597592600e-01,1.000000000000000000e+00,2.125867923555044285e+02,7.711559490717924348e+01
2.755371551090979865e-01,4.963604533719306877e-01,1.087302120456864696e+00,7.584532319829388314e+01,-6.496776885982480110e+01,-4.153846578066651318e+01,0.000000000000000000e+00,8.592835337645565730e-01,1.000000000000000000e+00,2.125936428910914060e+02,7.711196489543775101e+01
3.317915536501126472e-01,5.905120539578171401e-01,1.087671156881271584e+00,8.131973364064262455e+01,-6.742342045383276172e+01,-3.212243940336880854e+01,0.000000000000000000e+00,9.218539577086350967e-01,1.000000000000000000e+00,2.054744611812897688e+02,7.468446116105688759e+01
3.317972863141338546e-01,5.905122268203650826e-01,1.087697904900234214e+00,8.131974313688427003e+01,-6.742143378788445318e+01,-3.212406178828859282e+01,0.000000000000000000e+00,9.218519405419578483e-01,1.000000000000000000e+00,2.054762403808194051e+02,7.468336548249463647e+01
4.012672518642517727e-01,6.772927112760956936e-01,1.087889332439474943e+00,8.587089534795943280e+01,-6.400716399101108323e+01,-2.428897494427244652e+01,0.000000000000000000e+00,9.671215582258142485e-01,1.000000000000000000e+00,2.007803892958153256e+02,6.846072849463172361e+01
4.012697414560985054e-01,6.772936103133331276e-01,1.087889332439474943e+00,8.587094042235945324e+01,-6.400658254910379696e+01,-2.428889722978966148e+01,0.000000000000000000e+00,9.671212247368307091e-01,1.000000000000000000e+00,2.007805011328705689e+02,6.846015730521310161e+01
4.843223770295118635e-01,7.561496541296265361e-01,1.088038887095972296e+00,8.968026862064179738e+01,-5.615261397651355679e+01,-1.773025111333468118e+01,0.000000000000000000e+00,9.974834019737889301e-01,1.000000000000000000e+00,1.975235704507859964e+02,5.888529409739966525e+01
4.843276285849786866e-01,7.561515505623916944e-01,1.088038887095972296e+00,8.968035696971193715e+01,-5.615155134244348289e+01,-1.773009878735167888e+01,0.000000000000000000e+00,9.974827267563027844e-01,1.000000000000000000e+00,1.975237404381933288e+02,5.888423491200607884e+01
5.704531896622478948e-01,8.196778584017101466e-01,1.088131197450824761e+00,9.256063888543243934e+01,-4.617318075709619762e+01,-1.276974962968415639e+01,2.376196337624222887e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.954594244838410475e+02,4.790646226588117429e+01
5.704604875062329050e-01,8.196804937873340968e-01,1.088131197450824761e+00,9.256075523148128070e+01,-4.617188371958474846e+01,-1.276954903304823219e+01,2.376715061468576140e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.954596067509668558e+02,4.790515868591062087e+01
6.609260629972529832e-01,8.734215765729050895e-01,1.088199331945640003e+00,9.488325374269551560e+01,-3.497235165994288764e+01,-8.769414388213171208e+00,5.435609547285504828e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.940768302435423607e+02,3.605506912126102037e+01
6.609460590222108189e-01,8.734287975029441098e-01,1.088199331945640003e+00,9.488355931411439315e+01,-3.496920150889987156e+01,-8.768887540939251934e+00,5.436131445519178929e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.940772357623814059e+02,3.605188542747362135e+01
7.459493958323881735e-01,9.160745968401866612e-01,1.088228158132070744e+00,9.665961668979731769e+01,-2.439489319862814298e+01,-5.708485159020715294e+00,7.128770963301289676e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.931704203731410985e+02,2.505389424786560681e+01
7.459984265149852689e-01,9.160923027161594900e-01,1.088228158132070744e+00,9.666034251291108603e+01,-2.438791704239751112e+01,-5.707233739859041144e+00,7.129673872738406804e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.931712690580374954e+02,2.504681645695213632e+01
8.169046549792527978e-01,9.477094555122284047e-01,1.088243925216142216e+00,9.794179593388841454e+01,-1.573869539851630073e+01,-3.498796957699146226e+00,8.254392871293375622e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.925333490312111451e+02,1.612290646870107480e+01
8.169998789025252339e-01,9.477438426214839229e-01,1.088243925216142216e+00,9.794317402206887380e+01,-1.572616460547460093e+01,-3.496420943594902297e+00,8.255840766974272826e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.925347712288069602e+02,1.611015867747090624e+01
8.676284559111510086e-01,9.686289187536222256e-01,1.088247865795756386e+00,9.877407452294409040e+01,-9.683599987489410310e+00,-2.064075215645266859e+00,8.962765357763631258e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.920326176556468454e+02,9.901137066698247224e+00
8.677974652640120246e-01,9.686899511216325864e-01,1.088247865795756386e+00,9.877648507332760630e+01,-9.662498445866029684e+00,-2.059919094294371256e+00,8.965071191306178688e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.920345558051816397e+02,9.879632730592872392e+00
9.032712066994986744e-01,9.825499751252272373e-01,1.088249449798499802e+00,9.932130249845886283e+01,-5.489455738679649421e+00,-1.120675718914854180e+00,9.425096195616801120e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.915384145045848072e+02,5.602681355733900581e+00
9.036785722260776144e-01,9.826970822784230064e-01,1.088249449798499802e+00,9.932705750409675716e+01,-5.440373049286629126e+00,-1.110753295401245566e+00,9.430295704079276753e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.915394036578875046e+02,5.552605856591031674e+00
9.251466490735031911e-01,9.907996721291265629e-01,1.088249449798499802e+00,9.964315738485730378e+01,-2.939966226543633265e+00,-5.657535009865100051e-01,9.696658165597157319e-01,1.000000000000000000e+00,9.998648789730796294e-01,1.908925816220868796e+02,2.993906885174571375e+00
9.259163447711961092e-01,9.910776232938196539e-01,1.088249449798499802e+00,9.965397024842171447e+01,-2.849191441894216581e+00,-5.471106327719965634e-01,9.706117133190642621e-01,1.000000000000000000e+00,9.998587983933141521e-01,1.908698029672065388e+02,2.901244890914143504e+00
9.384327237507017472e-01,9.957076967792646283e-01,1.088249449798499802e+00,9.983379291107445397e+01,-1.400865266413586774e+00,-2.370715592327821142e-01,9.857492903621526414e-01,1.000000000000000000e+00,9.997500286638764111e-01,1.896052857698971366e+02,1.420783734014812172e+00
9.399303241946351806e-01,9.962493399354187540e-01,1.088249449798499802e+00,9.985479278494013045e+01,-1.226673554024282353e+00,-2.008648801540502404e-01,9.875484440844303213e-01,1.000000000000000000e+00,9.997381211401562551e-01,1.892995170060651162e+02,1.243010341156446374e+00
9.467348635471849461e-01,9.987407044580912663e-01,1.088249449798499802e+00,9.995128678520892151e+01,-4.433876354702492861e-01,-3.449591417337138921e-02,9.956483147852149829e-01,1.000000000000000000e+00,9.996812935558735402e-01,1.844486961751744616e+02,4.447275158819782859e-01
2.123307365751546036e-02,9.888334568799943269e-03,1.399496056734398364e-01,8.898071319946005531e+00,3.350049751015669841e+01,-5.799841262310485490e+01,0.000000000000000000e+00,4.828876814839516002e-02,4.196962378524751736e-01,3.000111853321214994e+02,6.697834874217147672e+01
3.172399923072956318e-02,2.513769125207289401e-02,2.291235809331321760e-01,1.798076239417427757e+01,1.451739815895544616e+01,-6.036389611051693294e+01,0.000000000000000000e+00,1.753030174539328412e-01,5.259224700193785296e-01,2.835227112010856558e+02,6.208506102877667132e+01
6.414217387876650078e-02,3.182644805703237906e-02,4.152047952471046854e-01,2.076100534946695575e+01,4.511432436663118040e+01,-8.164093033504497043e+01,0.000000000000000000e+00,1.272481220228992571e-01,6.914820848206487680e-01,2.989247958334115083e+02,9.327670539330426891e+01
6.743799097687044886e-02,5.324462589981846655e-02,4.631007089520717823e-01,2.763985000768334999e+01,1.889268888341180741e+01,-7.515553328214775775e+01,0.000000000000000000e+00,2.570749278739999921e-01,7.236400864581600256e-01,2.841107015760935610e+02,7.749379250087977766e+01
1.046615497691419788e-01,5.745192879721978257e-02,6.593060652024357315e-01,2.876028678168207620e+01,4.672377937066146814e+01,-9.201736140751285120e+01,0.000000000000000000e+00,2.019739593916830001e-01,8.494160083879261913e-01,2.969201549808755090e+02,1.032003215066653041e+02
1.051685817815972562e-01,9.087465125090320173e-02,6.874515156897479384e-01,3.615215293835224486e+01,1.524866796435273031e+01,-8.164684532694779762e+01,0.000000000000000000e+00,3.442550379064395205e-01,8.618180215131890920e-01,2.805788964303256421e+02,8.305858911954629775e+01
1.397277852121449337e-01,9.315690024281372827e-02,8.608091645509305945e-01,3.658513569411653776e+01,3.722831313949897947e+01,-9.425516457490503797e+01,0.000000000000000000e+00,3.037022005620824694e-01,9.540600549478047698e-01,2.915527174828355328e+02,1.013409263242399305e+02
1.406764535224076795e-01,1.444665948731549410e-01,8.769467265599166783e-01,4.486679974847493213e+01,2.127353712776169914e+00,-8.112484472329445850e+01,0.000000000000000000e+00,4.505400577308182331e-01,9.571613854173842695e-01,2.715021349142811005e+02,8.115273294965425066e+01
1.639627512300619316e-01,1.454180603659650795e-01,9.905976392183375445e-01,4.500013157303820321e+01,1.540762033933862440e+01,-8.860877390519557650e+01,0.000000000000000000e+00,4.301954714708423611e-01,1.000000000000000000e+00,2.798641743327536346e+02,8.993836543713294418e+01
1.702364303424311887e-01,2.158197067984322648e-01,9.983566929216109997e-01,5.358062978426640655e+01,-1.807160945343494518e+01,-7.431944008912623190e+01,0.000000000000000000e+00,5.669514490747221691e-01,1.000000000000000000e+00,2.563331272921926143e+02,7.648504588086943556e+01
1.821169101155876990e-01,2.161733451307185916e-01,1.055433919752611693e+00,5.361861357268675476e+01,-1.182572752676752614e+01,-7.788807130514440757e+01,0.000000000000000000e+00,5.590711662750581512e-01,1.000000000000000000e+00,2.613667311721465012e+02,7.878070501825054350e+01
1.989814295016598122e-01,3.040115065252455007e-01,1.059730041428241787e+00,6.199881350864644958e+01,-3.931090115602348334e+01,-6.370763047533041146e+01,0.000000000000000000e+00,6.810339358144694710e-01,1.000000000000000000e+00,2.383232691401492502e+02,7.485993007263563470e+01
2.027480195060873402e-01,3.041162542592229512e-01,1.077684322442221232e+00,6.200777069241497941e+01,-3.748788960686694338e+01,-6.480518145410496800e+01,0.000000000000000000e+00,6.790597763989966174e-01,1.000000000000000000e+00,2.399518824015869143e+02,7.486690464067626749e+01
2.314374902427990266e-01,3.983647221752802392e-01,1.079689819191378408e+00,6.935289966325646560e+01,-5.567334038973215371e+01,-5.226471809350934450e+01,0.000000000000000000e+00,7.783763937849815795e-01,1.000000000000000000e+00,2.231912330872956147e+02,7.636178093486941520e+01
