X,Y,Z,L,a,b,R,G,B,hue_deg,chroma
9.241845855389935194e-01,9.882484165879339422e-01,1.097162780702762852e+00,9.954381377701886890e+01,-2.683585639993435468e+00,-1.281451594989913012e+00,9.679964285669627744e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.055251612739162397e+02,2.973844326369685653e+00
9.310976997824708112e-01,9.907612013247119043e-01,1.097162780702762852e+00,9.964166063329504652e+01,-1.873295180735590204e+00,-1.112750118651661957e+00,9.764564678818344889e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.107106007644974568e+02,2.178863846303039420e+00
6.468687590706442836e-02,1.334667315826639292e-02,3.713044472629709047e-01,1.151581184172308880e+01,8.553891008787662997e+01,-9.227824771117904845e+01,5.043737179698739442e-02,0.000000000000000000e+00,6.601724052153655764e-01,3.128295071196655499e+02,1.258259915107668121e+02
8.562035560086461716e-02,4.377507494655690640e-02,5.492412353267814851e-01,2.488214008186617576e+01,4.792335496866451194e+01,-8.871025514195906680e+01,0.000000000000000000e+00,1.598710488192481571e-01,7.835919985470378712e-01,2.983789551219800273e+02,1.008273639385861173e+02
1.545794172392780941e-01,4.832904996000444292e-02,8.951572173699843260e-01,2.625331057543106539e+01,9.079860652735375481e+01,-1.144962006737041662e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.753942353436447776e-01,3.084153750004464314e+02,1.461292815147680813e+02
1.555911434461571541e-01,1.150203897195856972e-01,9.513183455885791950e-01,4.041348559956132647e+01,3.035750857789657076e+01,-9.392088362105660337e+01,0.000000000000000000e+00,3.566438751632997062e-01,9.959226606088532607e-01,2.879120913581659238e+02,9.870517062047521506e+01
1.792973245975102714e-01,1.157260358321427068e-01,1.065209628155281862e+00,4.052861540806318885e+01,4.310132183228915181e+01,-1.010662196831130188e+02,0.000000000000000000e+00,3.274329720659900356e-01,1.000000000000000000e+00,2.930966068681072443e+02,1.098731300397227528e+02
1.918157562065875565e-01,2.562047215037865922e-01,1.080691960196153989e+00,5.767503749407738667e+01,-2.428144809907656310e+01,-7.246064452636937858e+01,0.000000000000000000e+00,6.176919582147191168e-01,1.000000000000000000e+00,2.514740801791382978e+02,7.642076764181980764e+01
1.940517242803575515e-01,2.562665973498531868e-01,1.091293669222357376e+00,5.768096808779863238e+01,-2.317182350868024443e+01,-7.310062630321043287e+01,0.000000000000000000e+00,6.163609309150898108e-01,1.000000000000000000e+00,2.524121505768333122e+02,7.668529826921877657e+01
2.512983846347340289e-01,4.443289733074125003e-01,1.095295415796716743e+00,7.251690090234890818e+01,-6.062393853356739726e+01,-4.776576556866685053e+01,0.000000000000000000e+00,8.183775908230828122e-01,1.000000000000000000e+00,2.182346709090081447e+02,7.718050455706153912e+01
2.514274695492486611e-01,4.443326533597999339e-01,1.095904039939775476e+00,7.251714527528933729e+01,-6.057005303153673026e+01,-4.780245270266074442e+01,0.000000000000000000e+00,8.183243810012326147e-01,1.000000000000000000e+00,2.182808322110917061e+02,7.716090855240942403e+01
3.636768894242666250e-01,6.322017412919156421e-01,1.096640411239207635e+00,8.355808899578771332e+01,-6.613697725122469251e+01,-2.881122182467967718e+01,0.000000000000000000e+00,9.448180504349733555e-01,1.000000000000000000e+00,2.035393645207759334e+02,7.214004618074423547e+01
3.636883283202002604e-01,6.322020862199786428e-01,1.096693783947640055e+00,8.355810710201885172e+01,-6.613324954311377724e+01,-2.881444268641357809e+01,0.000000000000000000e+00,9.448141542333428067e-01,1.000000000000000000e+00,2.035428922835958190e+02,7.213791515188370340e+01
5.294106612220421670e-01,7.895505852100499489e-01,1.096992203695550616e+00,9.121395307851832968e+01,-5.073610199791439612e+01,-1.563288946414007619e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.971251961732832285e+02,5.308991692346857860e+01
5.294156289267510918e-01,7.895523791392531354e-01,1.096992203695550616e+00,9.121403427833813282e+01,-5.073516523764515540e+01,-1.563274946445074676e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.971253494755083864e+02,5.308898047155776823e+01
7.099296621560441389e-01,8.967867558740338918e-01,1.097128158531347486e+00,9.586332339508521727e+01,-2.850884050253588242e+01,-7.625015699579362760e+00,6.461006352954381526e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.949739230151232903e+02,2.951092765769761428e+01
7.099442241951897659e-01,8.967920144940724203e-01,1.097128158531347486e+00,9.586354204445025573e+01,-2.850668115688426241e+01,-7.624638717915521724e+00,6.461310957361594554e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.949742992101223535e+02,2.950874423215933362e+01
8.514297474087481055e-01,9.598805400405858723e-01,1.097159620000780045e+00,9.842749349968453032e+01,-1.122723218984150684e+01,-3.205949199825619544e+00,8.738079889359753327e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.959367546187417020e+02,1.167599472920726633e+01
8.515275827037713796e-01,9.599158701544594496e-01,1.097159620000780045e+00,9.842889738506676167e+01,-1.121482259372136348e+01,-3.203528707787284269e+00,8.739460190316454824e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.959420596512626389e+02,1.166339753203415697e+01
9.223115036095573815e-01,9.875720125043422337e-01,1.097162780702762852e+00,9.951744653851829980e+01,-2.904808714708606576e+00,-1.326912351025377745e+00,9.656841496262856817e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.045508508993522128e+02,3.193526273001486171e+00
9.226487430486800534e-01,9.876937958329425893e-01,1.097162780702762852e+00,9.952219472252882326e+01,-2.864948945230649802e+00,-1.318725826869293627e+00,9.661010055881594782e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.047164475445201219e+02,3.153881777307183221e+00
9.476237906151566692e-01,9.969325945082311291e-01,1.097162780702762852e+00,9.988127217598261609e+01,1.463606745788492702e-02,-6.996267691903534924e-01,9.961850374512121187e-01,9.988692508752518018e-01,1.000000000000000000e+00,2.711984426991224382e+02,6.997798444070563173e-01
9.491596331054701352e-01,9.974872152632225930e-01,1.097162780702762852e+00,9.990275749481180867e+01,1.917344116124652942e-01,-6.625831160365747152e-01,9.980051129339101434e-01,9.986721182701828736e-01,1.000000000000000000e+00,2.861390755279587097e+02,6.897669680791588265e-01
2.093347969380019227e-02,3.042840178829050654e-02,1.779367880638106081e-01,2.021465647822245160e+01,-1.594333838525435709e+01,-4.689821933786054586e+01,0.000000000000000000e+00,2.325821518329617144e-01,4.649702284365935800e-01,2.512242185616032657e+02,4.953416009108060081e+01
2.194520590067928698e-02,9.711974154787177127e-02,2.340979162824054216e-01,3.732045276959652824e+01,-8.745273707903075433e+01,-2.787426941924171331e+01,0.000000000000000000e+00,4.499818652284539033e-01,5.156903132065737694e-01,1.976789134518597848e+02,9.178755971410589609e+01
8.663208180774371880e-02,1.104664147061381885e-01,6.054023635453762431e-01,3.965891578143513385e+01,-1.489025626100234945e+01,-6.848402404795035636e+01,0.000000000000000000e+00,4.214489841033938755e-01,8.107466684233251009e-01,2.577332890554733922e+02,7.008410148755966418e+01
9.915051341682103170e-02,2.509451003777820599e-01,6.208846955862484807e-01,5.716738990833722767e+01,-8.000312624627389368e+01,-3.968705752312609292e+01,0.000000000000000000e+00,6.655031887381852584e-01,8.039871121249433372e-01,2.063845765891564668e+02,8.930600620350882934e+01
1.681095750552345225e-01,2.554990753912295687e-01,9.668006776294513216e-01,5.760733602725605351e+01,-3.660677081080676487e+01,-6.530789416340785181e+01,0.000000000000000000e+00,6.314586192768035788e-01,9.907801186199990395e-01,2.407282373210280184e+02,7.486772808930304279e+01
2.253562354096110554e-01,4.435614513487888266e-01,9.708024242038104656e-01,7.246590428700656616e+01,-7.185046645485037686e+01,-3.995451398106617802e+01,0.000000000000000000e+00,8.289000285939291945e-01,9.768793019749467677e-01,2.090775036488768706e+02,8.221224189403176297e+01
2.490624165609640617e-01,4.442670974613459056e-01,1.084693706770513133e+00,7.251279185048079512e+01,-6.156086008977651147e+01,-4.712423562162515367e+01,0.000000000000000000e+00,8.192991523676290688e-01,1.000000000000000000e+00,2.174337023379299580e+02,7.752698290218370403e+01
3.613118364359820811e-01,6.321361853934616137e-01,1.085430078069945292e+00,8.355464766519607167e+01,-6.691072372992069006e+01,-2.813174074952744519e+01,0.000000000000000000e+00,9.456248268448633754e-01,1.000000000000000000e+00,2.028036838727242070e+02,7.258401881723273164e+01
3.635478045097519928e-01,6.321980612395282639e-01,1.096031787096149124e+00,8.355789581921655440e+01,-6.617909703307378777e+01,-2.877446303926658544e+01,0.000000000000000000e+00,9.448620809124936848e-01,1.000000000000000000e+00,2.034992519971863487e+02,7.216399799977212126e+01
5.292701374115938995e-01,7.895465602295996810e-01,1.096330206844059463e+00,9.121377089268311522e+01,-5.077171922279588756e+01,-1.559286696897648206e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.970726213810055185e+02,5.311219232107275445e+01
5.293992223261085872e-01,7.895502402819871701e-01,1.096938830987118418e+00,9.121393746579416018e+01,-5.073899769181095110e+01,-1.562966489308255191e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.971209503666388514e+02,5.309173486937165620e+01
7.099132555554017454e-01,8.967846170167677045e-01,1.097074785822915066e+00,9.586323446280535165e+01,-2.851195192679600865e+01,-7.621917810174827501e+00,6.460825107958301228e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.949665523803058989e+02,2.951313324235478319e+01
7.099246944513354363e-01,8.967849619448305942e-01,1.097128158531347486e+00,9.586324880469716447e+01,-2.850957715220680910e+01,-7.625144303696718140e+00,6.460902435741661121e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.949737946885418864e+02,2.951167252206880676e+01
8.514102176648938869e-01,9.598734874913440462e-01,1.097159620000780045e+00,9.842721325387081777e+01,-1.122970952720969606e+01,-3.206432382263035841e+00,8.737804321252813367e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.959356968362619398e+02,1.167850952337365733e+01
8.514151853696025896e-01,9.598752814205471218e-01,1.097159620000780045e+00,9.842728453902603292e+01,-1.122907937175338056e+01,-3.206309476823010485e+00,8.737874417523724402e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.959359658625635632e+02,1.167786983992809979e+01
9.221991062753891466e-01,9.875314237704299059e-01,1.097162780702762852e+00,9.951586394637094202e+01,-2.918096328832608943e+00,-1.329640958175981602e+00,9.655451642164044612e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.044965506750793907e+02,3.206747770250334639e+00
9.222136683145347735e-01,9.875366823904688784e-01,1.097162780702762852e+00,9.951606898725846406e+01,-2.916374723021974980e+00,-1.329287439404391868e+00,9.655631724622218970e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.045035610065514788e+02,3.205034574172295425e+00
9.471887158810113894e-01,9.967754810657574183e-01,1.097162780702762852e+00,9.987518434811167367e+01,-3.557921629238069983e-02,-7.101230241402411991e-01,9.956686423552300047e-01,9.989250853679042530e-01,1.000000000000000000e+00,2.671317143000376859e+02,7.110137762702362085e-01
9.472865511760343304e-01,9.968108111796308846e-01,1.097162780702762852e+00,9.987655337425928792e+01,-2.428550101934989769e-02,-7.077626342305576301e-01,9.957847951325083935e-01,9.989125302211970814e-01,1.000000000000000000e+00,2.680347775708117410e+02,7.081791665763255139e-01
9.541996654195114003e-01,9.993235959164088467e-01,1.097162780702762852e+00,9.997383980959439498e+01,7.683805319705361292e-01,-5.400274008941829962e-01,1.000000000000000000e+00,9.980383464023797613e-01,1.000000000000000000e+00,3.248999741335350677e+02,9.391689068681153829e-01
9.545369048586337390e-01,9.994453792450090912e-01,1.097162780702762852e+00,9.997855069824217367e+01,8.070496833196827424e-01,-5.319051790876550001e-01,1.000000000000000000e+00,9.979950167456806964e-01,1.000000000000000000e+00,3.266121758980975756e+02,9.665672821312908392e-01
1.011726206879096654e-03,6.669133975958126126e-02,5.616112821859478577e-02,3.104149729716194628e+01,-1.296550466546920575e+02,6.662841224383775796e+00,0.000000000000000000e+00,3.907103674742793409e-01,2.369673582216043073e-01,1.770582158170080618e+02,1.298261321006357321e+02
1.353015781595642668e-02,2.071700254312250911e-01,7.164346025946699559e-02,5.263837013534602249e+01,-1.746761553749120139e+02,3.760515342188981691e+01,0.000000000000000000e+00,6.487761569034805609e-01,2.035391743631952965e-01,1.678505137610227962e+02,1.786782214497454504e+02
3.446363750975661722e-02,2.375984272195155733e-01,2.495802483232776592e-01,5.584653750696023167e+01,-1.441903186649583688e+02,1.482261657552119694e+00,0.000000000000000000e+00,6.819077085199384269e-01,5.034590016778129895e-01,1.794110260211233765e+02,1.441979372124431222e+02
9.171029786413310847e-02,4.256608031770748313e-01,2.535819948976365534e-01,7.125946433233002608e+01,-1.467860008801272897e+02,2.740560299017231927e+01,0.000000000000000000e+00,8.651074517714207879e-01,4.688229705252306423e-01,1.694243833693604984e+02,1.493224602316599601e+02
1.563971737711975507e-01,4.390074763353412624e-01,6.248864421606074027e-01,7.216210709120106515e+01,-1.060184948634002637e+02,-1.418962174680911126e+01,0.000000000000000000e+00,8.531641405596879224e-01,7.855721584571938587e-01,1.876232207499514573e+02,1.069638565984713665e+02
2.686465936462155146e-01,6.268765642674569705e-01,6.256228134600398949e-01,8.327776707570535564e+01,-9.978598181774384557e+01,4.910053722825069578e+00,0.000000000000000000e+00,9.738635687295765786e-01,7.663569262454157371e-01,1.771829847249481702e+02,9.990671045976908715e+01
3.376056552846289915e-01,6.314305392809046458e-01,9.715387955032429579e-01,8.351758998267142431e+01,-7.485242162922406806e+01,-2.094853818801669831e+01,0.000000000000000000e+00,9.535895367336931772e-01,9.625501531071639638e-01,1.956350489107012436e+02,7.772854222210735031e+01
5.033279881864709537e-01,7.887790382709759518e-01,9.718372152511532969e-01,9.117901862411640934e+01,-5.745569864560617646e+01,-7.758889133677326910e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.520458680190898582e-01,1.876907686789109562e+02,5.797721679628479308e+01
5.270341693378240988e-01,7.894846843835330308e-01,1.085728497817855853e+00,9.121097007998723427e+01,-5.133974026942505731e+01,-1.494949162804346443e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.962349006717925874e+02,5.347201352921887718e+01
7.075482025671171460e-01,8.967190611183137872e-01,1.085864452653652723e+00,9.586050862303001452e+01,-2.900454447341793696e+01,-6.941384995489308096e+00,6.445425028879584461e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.934589209404239796e+02,2.982358841196148092e+01
7.097841706408870577e-01,8.967809369643804374e-01,1.096466161679856333e+00,9.586308144831397726e+01,-2.853879050441865317e+01,-7.585099573897235992e+00,6.459974437028525029e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.948840894219672464e+02,2.952958345458046452e+01
8.512696938544455083e-01,9.598694625108937784e-01,1.096497623149288891e+00,9.842705331336961194e+01,-1.125553885488078620e+01,-3.166375637744578420e+00,8.737178381066847965e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.957122009118789379e+02,1.169243728197989718e+01
8.513987787689605291e-01,9.598731425632811565e-01,1.097106247292348069e+00,9.842719954749449585e+01,-1.123180901187314973e+01,-3.203204855180019628e+00,8.737752161067173784e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.959176445534222921e+02,1.167964276095137066e+01
9.221826996747465310e-01,9.875292849131643846e-01,1.097109407994330654e+00,9.951578054915195537e+01,-2.920672317877015534e+00,-1.326533593962331281e+00,9.655344493011127627e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.044269670302155362e+02,3.207805817739552534e+00
9.221941385706801109e-01,9.875296298412270524e-01,1.097162780702762852e+00,9.951579399841715201e+01,-2.918683644306419023e+00,-1.329761558096320684e+00,9.655390207682480463e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.044941608415123540e+02,3.207332227402168279e+00
9.471691861371569487e-01,9.967684285165155922e-01,1.097162780702762852e+00,9.987491106110225303e+01,-3.783377663013620662e-02,-7.105942086392591506e-01,9.956454539499234313e-01,9.989275915821801410e-01,1.000000000000000000e+00,2.669523099715373746e+02,7.116006773505446636e-01
9.471741538418658735e-01,9.967702224457187787e-01,1.097162780702762852e+00,9.987498057616585356e+01,-3.726028893386024166e-02,-7.104743550813141795e-01,9.956513523621582928e-01,9.989269540868496167e-01,1.000000000000000000e+00,2.669979165728367434e+02,7.114507279915061044e-01
9.540872680853428323e-01,9.992830071824968519e-01,1.097162780702762852e+00,9.997226964917939540e+01,7.554899073612952876e-01,-5.427345740234734706e-01,1.000000000000000000e+00,9.980527870341778796e-01,1.000000000000000000e+00,3.243070024495392545e+02,9.302289062189046387e-01
9.541018301244885702e-01,9.992882658025354914e-01,1.097162780702762852e+00,9.997247307938118865e+01,7.571600749066709213e-01,-5.423838322962559744e-01,1.000000000000000000e+00,9.980509161430847209e-01,1.000000000000000000e+00,3.243844709531967965e+02,9.313815547717534393e-01
9.556376726148021472e-01,9.998428865575265112e-01,1.097162780702762852e+00,9.999392462870575571e+01,9.331827581209317657e-01,-5.053984024263158403e-01,1.000000000000000000e+00,9.978535689856865565e-01,1.000000000000000000e+00,3.315606598525288859e+02,1.061252846982877029e+00
9.557355079098250883e-01,9.998782166714000885e-01,1.097162780702762852e+00,9.999529085345712076e+01,9.443870561811618103e-01,-5.030428425101707290e-01,1.000000000000000000e+00,9.978409959463051537e-01,1.000000000000000000e+00,3.319572909114817207e+02,1.070008884674904737e+00
1.251843160907733198e-02,1.404786856716438437e-01,1.548233204087221156e-02,4.430150263439270475e+01,-1.418403680997202230e+02,5.551832702329996039e+01,0.000000000000000000e+00,5.390916833622385607e-01,0.000000000000000000e+00,1.586239221540860171e+02,1.523186615557339110e+02
6.976509196345383190e-02,3.285410616292031016e-01,1.948407861523116999e-02,6.404260381432543170e+01,-1.356616563620867169e+02,8.569590298033547526e+01,0.000000000000000000e+00,7.670594908564327685e-01,0.000000000000000000e+00,1.477198704338412938e+02,1.604614370947735722e+02
7.077681817033293354e-02,3.952324013887844045e-01,7.564520683382595923e-02,6.912860230405246398e+01,-1.565769278805351234e+02,6.456051515905730298e+01,0.000000000000000000e+00,8.411520605470982348e-01,4.221874128575810875e-02,1.575924426251168882e+02,1.693646789094738097e+02
1.830262380453508975e-01,5.831014893209001126e-01,7.638157813325838208e-02,8.091091769247975662e+01,-1.289860045337842394e+02,8.460894462929692850e+01,0.000000000000000000e+00,9.638013373365491576e-01,0.000000000000000000e+00,1.467369496183528668e+02,1.542597253882971415e+02
2.039597177391510863e-01,6.135298911091906504e-01,2.543183661970689902e-01,8.256814074200622144e+01,-1.255162036550727152e+02,4.678433660612404310e+01,0.000000000000000000e+00,9.839161257179159792e-01,4.301866578157753640e-01,1.595577928895620516e+02,1.339518254136792450e+02
3.696820506409930207e-01,7.708783900992620675e-01,2.546167859449794957e-01,9.036202888043284531e+01,-9.347724689550712185e+01,6.017392092137603754e+01,0.000000000000000000e+00,1.000000000000000000e+00,3.994205180631927310e-01,1.472294820452704300e+02,1.111705736524535979e+02
4.343689265480573658e-01,7.842250632575283875e-01,6.259212332079503449e-01,9.097235621912278702e+01,-7.595338803627448954e+01,1.815015603435976743e+01,0.000000000000000000e+00,1.000000000000000000e+00,7.521091190914775959e-01,1.665603836452878284e+02,7.809190302624524804e+01
6.148829597773505240e-01,8.914594399923091439e-01,6.260571880437472148e-01,9.564137720838067480e+01,-4.877518559310839663e+01,2.618815364449715943e+01,5.926954116977140030e-01,1.000000000000000000e+00,7.445915485212796225e-01,1.517679590689228633e+02,5.536098012996119877e+01
6.838420214157640009e-01,8.960134150057568192e-01,9.719731700869500557e-01,9.583115916809896362e+01,-3.399655030843928927e+01,2.530643378315877712e-01,6.295089963720086335e-01,1.000000000000000000e+00,9.465461727235032763e-01,1.795735081773950981e+02,3.399749217859054795e+01
8.253275446293226736e-01,9.591019405522698271e-01,9.720046315563827255e-01,9.839654614595679050e+01,-1.607053619374581999e+01,4.674067727919450910e+00,8.626877732025738377e-01,1.000000000000000000e+00,9.441992090722909348e-01,1.637830847257115749e+02,1.673645848677887216e+01
8.490337257806759297e-01,9.598075866648270171e-01,1.085895914123085282e+00,9.842459449886179357e+01,-1.166729087845214075e+01,-2.522476947606033804e+00,8.727372178850515416e-01,1.000000000000000000e+00,9.996862054520873064e-01,1.921996217266338078e+02,1.193685747563471367e+01
9.198176466864619316e-01,9.874637290147098012e-01,1.085899074825068311e+00,9.951322436897230261e+01,-3.333173030155067718e+00,-6.457227532618903254e-01,9.646248630095973775e-01,1.000000000000000000e+00,9.989400561212534724e-01,1.909638791994983649e+02,3.395143638056162150e+00
9.220536147602319543e-01,9.875256048607768955e-01,1.096500783851272143e+00,9.951563705816606387e+01,-2.943150837684482823e+00,-1.289699718216086310e+00,9.654841620688451309e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.036632126863206622e+02,3.213325725246278797e+00
9.470286623267085702e-01,9.967644035360654353e-01,1.096500783851272143e+00,9.987475509211749625e+01,-6.186116425621612791e-02,-6.705306941618971450e-01,9.955927834783938613e-01,9.989721091037809808e-01,1.000000000000000000e+00,2.647289827857615592e+02,6.733782113020662097e-01
9.471577472412231469e-01,9.967680835884528134e-01,1.097109407994330654e+00,9.987489769507122617e+01,-3.978667134585389675e-02,-7.073661009980636294e-01,9.956410648212704606e-01,9.989312106229316646e-01,1.000000000000000000e+00,2.667807208359554352e+02,7.084841424181530511e-01
9.540708614847004387e-01,9.992808683252306645e-01,1.097109407994330654e+00,9.997218690708439226e+01,7.529768722500107536e-01,-5.396260802857044681e-01,1.000000000000000000e+00,9.980570485179057760e-01,1.000000000000000000e+00,3.243724619498637480e+02,9.263749115060935235e-01
9.540823003806341296e-01,9.992812132532936653e-01,1.097162780702762852e+00,9.997220025069927374e+01,7.549201399069671581e-01,-5.428542265754288110e-01,1.000000000000000000e+00,9.980534252705134390e-01,1.000000000000000000e+00,3.242805306664765226e+02,9.298360763854894850e-01
9.556181428709474845e-01,9.998358340082849072e-01,1.097162780702762852e+00,9.999365190092700573e+01,9.309460491180865382e-01,-5.058686227344955100e-01,1.000000000000000000e+00,9.978560787715745617e-01,1.000000000000000000e+00,3.314806975658981401e+02,1.059511023933149110e+00
9.556231105756566313e-01,9.998376279374879827e-01,1.097162780702762852e+00,9.999372127374070374e+01,9.315149959768787014e-01,-5.057490144350307304e-01,1.000000000000000000e+00,9.978554403677496465e-01,1.000000000000000000e+00,3.315010622908323512e+02,1.059953892078240090e+00
9.559603500147788591e-01,9.999594112660883383e-01,1.097162780702762852e+00,9.999843054772119899e+01,9.701325391709980650e-01,-4.976295765376281821e-01,1.000000000000000000e+00,9.978121001718150973e-01,1.000000000000000000e+00,3.328444401421478460e+02,1.090317540445620459e+00
9.559749120539241529e-01,9.999646698861270888e-01,1.097162780702762852e+00,9.999863388617514204e+01,9.717997740768535841e-01,-4.972789929963417066e-01,1.000000000000000000e+00,9.978102286818987254e-01,1.000000000000000000e+00,3.329007511204637240e+02,1.091641515228914061e+00
5.724666035437650513e-02,1.880623759575592302e-01,4.001746574358961903e-03,5.045973859930474248e+01,-9.047041211628989288e+01,8.127685025748856162e+01,0.000000000000000000e+00,5.815796864817257550e-01,0.000000000000000000e+00,1.380640956213814547e+02,1.216175228175181644e+02
1.694960802293945246e-01,3.759314638896750216e-01,4.738117873791375216e-03,6.771967772019679899e+01,-7.942495199131488448e+01,1.099823179556030226e+02,0.000000000000000000e+00,7.618335313817879983e-01,0.000000000000000000e+00,1.258353514349313400e+02,1.356629398977850371e+02
1.820145118384718097e-01,5.164101495613188098e-01,2.022044991466359284e-02,7.706568515703717992e+01,-1.129447266855269589e+02,1.074986484705691794e+02,0.000000000000000000e+00,9.029037311541731059e-01,0.000000000000000000e+00,1.364152107606745119e+02,1.559245673685432791e+02
3.477368447403137997e-01,6.737586485513903378e-01,2.051886966257406714e-02,8.569340136734538760e+01,-8.072368836830079886e+01,1.221147618766931231e+02,3.151084707425888531e-01,9.675529582484335700e-01,0.000000000000000000e+00,1.234666073933684771e+02,1.463841826564058977e+02
3.487485709471928597e-01,7.404499883109716407e-01,7.667999788116885984e-02,8.894374688866824386e+01,-9.438731699129560582e+01,9.835137588367651063e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.338217631633663984e+02,1.363156584807025808e+02
5.292626041764858513e-01,8.476843650457520640e-01,7.681595271696572969e-02,9.378324076971627221e+01,-6.184897207352940995e+01,1.066465508420602504e+02,6.451167974044705877e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.201113099965758835e+02,1.232833409389134118e+02
5.501960838702861789e-01,8.781127668340427128e-01,2.547527407807763100e-01,9.508141918339082110e+01,-6.209121738457329087e+01,6.828887517222437964e+01,5.892225417123079234e-01,1.000000000000000000e+00,3.822783039819296902e-01,1.322784761271397542e+02,9.229674830992682644e+01
6.916816070838448516e-01,9.412012923805561648e-01,2.547842022502089243e-01,9.768037411932428427e+01,-4.026171258649480222e+01,7.276475924499172265e+01,8.365354074224340408e-01,1.000000000000000000e+00,3.747107977053929506e-01,1.189563409496949902e+02,8.316078215348339597e+01
7.563684829909091967e-01,9.545479655388224849e-01,6.260886495131798846e-01,9.821520090138155012e+01,-2.896260774870989962e+01,3.062299508809029902e+01,8.387435603046711208e-01,1.000000000000000000e+00,7.413709019416305779e-01,1.334038329646411398e+02,4.214973873905783819e+01
8.271524038966953096e-01,9.822041078887053800e-01,6.260918102151626918e-01,9.930776950023856386e+01,-1.964690800978496910e+01,3.250645420675486719e+01,9.350013727150481291e-01,1.000000000000000000e+00,7.402646753310501149e-01,1.211487746008658206e+02,3.798250333299273507e+01
8.961114655351088976e-01,9.867580829021531663e-01,9.720077922583658658e-01,9.948570238539792854e+01,-7.500365799372133324e+00,6.551714593854796043e+00,9.558337133106625805e-01,1.000000000000000000e+00,9.433943585604400717e-01,1.388621585218291443e+02,9.958938258856768755e+00
9.210865131015855134e-01,9.959968815774417061e-01,9.720077922583658658e-01,9.984500574986243748e+01,-4.535954474755521382e+00,7.171203153276350939e+00,9.863314752744373193e-01,1.000000000000000000e+00,9.431599226526191648e-01,1.223143145336928654e+02,8.485342518874256612e+00
9.447926942529387695e-01,9.967025276899986741e-01,1.085899074825068311e+00,9.987235733498486923e+01,-4.448680572540775202e-01,-2.652798427471569909e-02,9.947677954180637050e-01,9.996806465465785108e-01,9.987227379097435298e-01,1.834125709294672788e+02,4.456583021942896461e-01
9.517058084964159503e-01,9.992153124267765252e-01,1.085899074825068311e+00,9.996965080757253475e+01,3.498917423594427589e-01,1.412193822557528122e-01,1.000000000000000000e+00,9.988073548110761868e-01,9.986665726161126910e-01,2.197943595484418111e+01,3.773157103753077002e-01
9.539417765701858620e-01,9.992771882728435084e-01,1.096500783851272143e+00,9.997204454329035173e+01,7.310110911554201785e-01,-5.027902611052459392e-01,1.000000000000000000e+00,9.980979945352458360e-01,1.000000000000000000e+00,3.254797624202989255e+02,8.872289794943125640e-01
9.554776190604993280e-01,9.998318090278347503e-01,1.096500783851272143e+00,9.999349625110536977e+01,9.070630975465121537e-01,-4.658045579759129140e-01,1.000000000000000000e+00,9.979006597317893190e-01,1.000000000000000000e+00,3.328181191570810142e+02,1.019675119418831821e+00
9.556067039750139047e-01,9.998354890802222394e-01,1.097109407994330654e+00,9.999363856224718461e+01,9.290049045118653481e-01,-5.026404679360663152e-01,1.000000000000000000e+00,9.978597029697927612e-01,1.000000000000000000e+00,3.315842830281093825e+02,1.056265853189474191e+00
9.559439434141363545e-01,9.999572724088223730e-01,1.097109407994330654e+00,9.999834784294334611e+01,9.676230929837048578e-01,-4.945210184599257985e-01,1.000000000000000000e+00,9.978163630195234779e-01,1.000000000000000000e+00,3.329298867329429186e+02,1.086667146726169264e+00
